frame,time_sec,p_now_ch1,p_now_ch2,p_future_ch1,p_future_ch2,vad_ch1,vad_ch2
318,15.900000,0.501372218,0.498605937,0.350131482,0.649858892,0.118022293,0.172916859
319,15.950000,0.424057633,0.575920463,0.347134829,0.652855515,0.099214941,0.201781332
320,16.000000,0.340402752,0.659573793,0.330315143,0.669675291,0.083406538,0.178525716
321,16.050000,0.299462080,0.700513065,0.326143980,0.673846304,0.067719579,0.167216033
322,16.100000,0.246759370,0.753217340,0.317011803,0.682978809,0.061623245,0.168795019
323,16.150000,0.231468081,0.768508375,0.317172408,0.682818115,0.063878357,0.145727962
324,16.200000,0.225406304,0.774569750,0.324297845,0.675692379,0.065309346,0.139797658
325,16.250000,0.217460826,0.782516241,0.329372644,0.670617640,0.071264803,0.158336401
326,16.300000,0.202861100,0.797114611,0.319276571,0.680713415,0.057534128,0.143942952
327,16.350000,0.196973607,0.803002596,0.318359345,0.681630731,0.055816174,0.152624875
328,16.400000,0.219592482,0.780384779,0.322340727,0.677649379,0.071702302,0.148747265
329,16.450000,0.191114947,0.808860362,0.315747023,0.684242725,0.052078843,0.142035395
330,16.500000,0.199013740,0.800960958,0.312051892,0.687937677,0.058114499,0.129023135
331,16.550000,0.208572045,0.791402698,0.318900824,0.681088686,0.068370372,0.144350827
332,16.600000,0.182981119,0.816993058,0.309585720,0.690403759,0.057710022,0.139049739
333,16.650000,0.179244250,0.820730269,0.307392180,0.692597032,0.060830414,0.160969287
334,16.700000,0.193732187,0.806242049,0.309003592,0.690985620,0.065041333,0.151209980
335,16.750000,0.172463924,0.827509940,0.305636972,0.694352090,0.062713981,0.141156197
336,16.800000,0.191469714,0.808503509,0.307253599,0.692735314,0.064659059,0.143117934
337,16.850000,0.194380254,0.805591345,0.305879414,0.694109142,0.068265229,0.141198516
338,16.900000,0.188761547,0.811211228,0.301910579,0.698078036,0.058712810,0.170030713
339,16.950000,0.194811478,0.805160046,0.299384445,0.700603843,0.059155583,0.170239925
340,17.000000,0.199600011,0.800370336,0.301920116,0.698067904,0.060951591,0.159878433
341,17.050000,0.224853531,0.775116205,0.319152027,0.680835605,0.071562827,0.167936504
342,17.100000,0.228962362,0.771006584,0.310017079,0.689970613,0.079784393,0.151434869
343,17.150000,0.226804480,0.773163676,0.305246264,0.694741130,0.080753326,0.153223842
344,17.200000,0.224862605,0.775105596,0.301749051,0.698238194,0.084117711,0.141732156
345,17.250000,0.228859738,0.771107972,0.302768111,0.697219193,0.077903062,0.149904519
346,17.300000,0.237912610,0.762054503,0.304766417,0.695220649,0.084679425,0.147734404
347,17.350000,0.241558120,0.758408546,0.305949628,0.694037437,0.076464951,0.155795217
348,17.400000,0.243891448,0.756075323,0.310149401,0.689837337,0.077969611,0.178238899
349,17.450000,0.252648681,0.747316003,0.309759200,0.690227330,0.067630321,0.159194797
350,17.500000,0.244707868,0.755257368,0.305681318,0.694305360,0.068113863,0.172832638
351,17.550000,0.258911431,0.741053760,0.316779256,0.683207452,0.077916980,0.154971182
352,17.600000,0.262366295,0.737598181,0.317896754,0.682089686,0.076270521,0.157753229
353,17.650000,0.270555615,0.729409993,0.327208638,0.672777712,0.072436363,0.178314596
354,17.700000,0.278684914,0.721278667,0.326402485,0.673583806,0.067072839,0.146709770
355,17.750000,0.285902262,0.714061141,0.327573478,0.672412753,0.065805316,0.139558762
356,17.800000,0.289388865,0.710574508,0.328365177,0.671620905,0.069033593,0.159841597
357,17.850000,0.295608848,0.704354107,0.331659853,0.668326139,0.073707074,0.162999541
358,17.900000,0.311013669,0.688950479,0.349581808,0.650404334,0.079110712,0.186382532
359,17.950000,0.329059452,0.670902967,0.354507267,0.645478487,0.090414077,0.155844241
360,18.000000,0.309507668,0.690453649,0.344130248,0.655855358,0.074565113,0.179623008
361,18.050000,0.465582877,0.534384906,0.379578352,0.620407641,0.114200264,0.144973487
362,18.100000,0.320086002,0.679875672,0.343464375,0.656521380,0.085774153,0.170583308
363,18.150000,0.333708972,0.666252613,0.341333598,0.658652246,0.080195576,0.150133312
364,18.200000,0.383185208,0.616777122,0.363752723,0.636232674,0.080619156,0.157991469
365,18.250000,0.875484407,0.124506749,0.647447228,0.352543086,0.219473630,0.158862829
366,18.300000,0.681508958,0.318469852,0.508506060,0.491481572,0.079417318,0.161516815
367,18.350000,0.727353454,0.272627264,0.535934746,0.464053065,0.080158472,0.168678701
368,18.400000,0.613632321,0.386341542,0.484648168,0.515338719,0.075596273,0.162862331
369,18.450000,0.521797061,0.478170484,0.455316424,0.544669747,0.066329956,0.148740530
370,18.500000,0.461582154,0.538380623,0.422409713,0.577575624,0.068788022,0.156696409
371,18.550000,0.490131468,0.509832978,0.425501496,0.574483991,0.091600448,0.170843810
372,18.600000,0.432162046,0.567798436,0.405125082,0.594860077,0.084469795,0.150579482
373,18.650000,0.410799503,0.589159131,0.393499851,0.606484830,0.083011389,0.164784998
374,18.700000,0.410885870,0.589071691,0.394635051,0.605349541,0.079931468,0.158991158
375,18.750000,0.412829250,0.587127030,0.404904753,0.595079601,0.071208149,0.151084065
376,18.800000,0.440465569,0.559491634,0.408411533,0.591572821,0.097942919,0.158670127
377,18.850000,0.420496821,0.579457462,0.411945343,0.588038564,0.080607653,0.146668732
378,18.900000,0.427334458,0.572618783,0.415773243,0.584210277,0.074926078,0.158245713
379,18.950000,0.428057134,0.571893752,0.412714452,0.587268710,0.070890993,0.135079503
380,19.000000,0.436034113,0.563916445,0.423584312,0.576398790,0.066590130,0.136613935
381,19.050000,0.455964059,0.543989539,0.429750144,0.570233345,0.100252360,0.139617652
382,19.100000,0.435999155,0.563951373,0.427043229,0.572939515,0.076571912,0.168423563
383,19.150000,0.441326797,0.558625937,0.427816957,0.572166443,0.073265582,0.177652717
384,19.200000,0.438369900,0.561579823,0.422138780,0.577844024,0.080452472,0.151862949
385,19.250000,0.052432243,0.947559893,0.235587284,0.764403880,0.075190514,0.569173217
386,19.300000,0.046404887,0.953589201,0.243767470,0.756225109,0.081367463,0.818498969
387,19.350000,0.037360698,0.962633848,0.242423400,0.757569730,0.080450565,0.798640251
388,19.400000,0.037450280,0.962544382,0.274692565,0.725300610,0.073417336,0.827446342
389,19.450000,0.042695560,0.957299113,0.287382752,0.712610483,0.068566918,0.831525087
390,19.500000,0.050686214,0.949308455,0.305313557,0.694679677,0.073302418,0.823839009
391,19.550000,0.060662609,0.939332128,0.315462679,0.684530497,0.087950051,0.808595300
392,19.600000,0.061035424,0.938959420,0.323460609,0.676532447,0.079767704,0.789642930
393,19.650000,0.066746317,0.933248520,0.325232863,0.674760103,0.069802284,0.741576016
394,19.700000,0.076937556,0.923057258,0.340784550,0.659208238,0.074884027,0.719172299
395,19.750000,0.084374882,0.915620029,0.358938664,0.641054273,0.069660306,0.715663075
396,19.800000,0.083188459,0.916806519,0.359609812,0.640383780,0.077474326,0.732602954
397,19.850000,0.097080819,0.902914107,0.375277549,0.624715507,0.084275395,0.720395267
398,19.900000,0.110499211,0.889495790,0.408847451,0.591145456,0.080012381,0.718183935
399,19.950000,0.113115348,0.886879504,0.407153726,0.592838824,0.075658560,0.736266375
400,20.000000,0.130263060,0.869731724,0.438163519,0.561828852,0.067516536,0.733511388
401,20.050000,0.142241150,0.857753575,0.438582361,0.561409831,0.082864523,0.723963141
402,20.100000,0.151210189,0.848784506,0.453977525,0.546014428,0.064574152,0.723055363
403,20.150000,0.163994446,0.836000144,0.457519054,0.542473197,0.090827554,0.753418803
404,20.200000,0.166023269,0.833971381,0.472550482,0.527441621,0.088164032,0.725103915
405,20.250000,0.176297903,0.823696494,0.502774835,0.497217208,0.076995224,0.731109142
406,20.300000,0.185046136,0.814948261,0.518875659,0.481116295,0.091151655,0.729093015
407,20.350000,0.192054391,0.807939768,0.528807878,0.471183985,0.081639379,0.720642209
408,20.400000,0.197711274,0.802282691,0.524239719,0.475752145,0.074292898,0.711519301
409,20.450000,0.253741533,0.746250689,0.504182577,0.495809019,0.084694207,0.727959335
410,20.500000,0.288644075,0.711347997,0.538189769,0.461802125,0.073594540,0.712398767
411,20.550000,0.236930475,0.763063252,0.536024630,0.463967830,0.087154984,0.743461847
412,20.600000,0.224921465,0.775072157,0.519894779,0.480097711,0.078566670,0.761547565
413,20.650000,0.272744238,0.727248728,0.518159211,0.481833458,0.085276276,0.747531891
414,20.700000,0.338178843,0.661812961,0.558277071,0.441715449,0.081856489,0.682834923
415,20.750000,0.356073171,0.643918633,0.586657584,0.413334906,0.069406509,0.601895690
416,20.800000,0.602918923,0.397068143,0.581633687,0.418358654,0.091860265,0.624819160
417,20.850000,0.809340537,0.190650553,0.696417868,0.303575039,0.093981296,0.566306889
418,20.900000,0.923916519,0.076077692,0.862228215,0.137765363,0.154805213,0.446214408
419,20.950000,0.937924623,0.062068615,0.867766201,0.132227257,0.125411361,0.403216451
420,21.000000,0.956630111,0.043363970,0.863818467,0.136174843,0.235737026,0.321021259
421,21.050000,0.951813877,0.048178207,0.855048299,0.144944802,0.256124318,0.241842031
422,21.100000,0.943631172,0.056359138,0.835601807,0.164391249,0.237827688,0.181034058
423,21.150000,0.928593874,0.071393810,0.826039791,0.173953220,0.163890332,0.151705176
424,21.200000,0.930035651,0.069951177,0.837746859,0.162246227,0.175138891,0.120458841
425,21.250000,0.925502181,0.074483603,0.853407502,0.146585971,0.150287032,0.104853600
426,21.300000,0.922454178,0.077530406,0.859733164,0.140260369,0.144563287,0.089519560
427,21.350000,0.925618172,0.074366957,0.865584671,0.134408951,0.155177206,0.086492062
428,21.400000,0.917676330,0.082308039,0.869482517,0.130511105,0.117426485,0.087520719
429,21.450000,0.929367363,0.070618957,0.882944524,0.117049143,0.105275542,0.096002996
430,21.500000,0.934268653,0.065718986,0.886883676,0.113110021,0.081081986,0.071400106
431,21.550000,0.949163973,0.050826464,0.903923333,0.096070454,0.074019760,0.073656797
432,21.600000,0.944732666,0.055258237,0.901556969,0.098436832,0.084418476,0.076574177
433,21.650000,0.941300750,0.058689669,0.893420517,0.106573232,0.090327770,0.066781342
434,21.700000,0.933214009,0.066775970,0.884825051,0.115168720,0.089449883,0.068598628
435,21.750000,0.925933242,0.074056424,0.870896339,0.129097342,0.098353863,0.063300580
436,21.800000,0.915274680,0.084714837,0.854615748,0.145377874,0.097639829,0.061019838
437,21.850000,0.929917753,0.070073895,0.872006774,0.127986968,0.133821845,0.075048625
438,21.900000,0.891408324,0.108580790,0.827885211,0.172108456,0.085248560,0.067081213
439,21.950000,0.886635900,0.113353379,0.829366922,0.170626789,0.069487095,0.070182443
440,22.000000,0.870038927,0.129949838,0.812011123,0.187982410,0.066503614,0.068629712
441,22.050000,0.845016479,0.154971361,0.785558462,0.214434966,0.069309741,0.059812963
442,22.100000,0.831254303,0.168733642,0.770436287,0.229557171,0.096738875,0.067588627
443,22.150000,0.806180596,0.193806738,0.744379818,0.255613655,0.096372038,0.071315974
444,22.200000,0.752429008,0.247558311,0.703816772,0.296176642,0.089406461,0.085107297
445,22.250000,0.764972627,0.235014021,0.706555665,0.293437690,0.086700439,0.082120299
446,22.300000,0.723646164,0.276339591,0.676244080,0.323749185,0.069576800,0.078637809
447,22.350000,0.720019817,0.279966772,0.671303093,0.328690261,0.093123704,0.078924805
448,22.400000,0.696241140,0.303744614,0.653836370,0.346156895,0.075214386,0.082625747
449,22.450000,0.692379236,0.307606310,0.645108879,0.354884356,0.066723049,0.076694101
450,22.500000,0.681873858,0.318111211,0.637029231,0.362963945,0.067448676,0.079066902
451,22.550000,0.676587522,0.323397398,0.632145226,0.367847890,0.066977262,0.076957405
452,22.600000,0.677917361,0.322067708,0.629842281,0.370150805,0.091948658,0.070663005
453,22.650000,0.670143187,0.329841286,0.621447980,0.378545165,0.082551926,0.065841138
454,22.700000,0.657545447,0.342438608,0.610209584,0.389783472,0.077779949,0.066722333
455,22.750000,0.649014175,0.350969464,0.603821397,0.396171600,0.070082814,0.080988467
456,22.800000,0.634379864,0.365604103,0.592970788,0.407022178,0.078250945,0.090574503
457,22.850000,0.665230691,0.334753305,0.608726263,0.391266584,0.074152648,0.072282761
458,22.900000,0.667540550,0.332443118,0.612431228,0.387561649,0.076748878,0.075216383
459,22.950000,0.652390778,0.347592801,0.591189563,0.408803314,0.089506596,0.060955644
460,23.000000,0.644709349,0.355274022,0.590662718,0.409330159,0.082190305,0.070680737
461,23.050000,0.642851293,0.357131392,0.587510288,0.412482411,0.082530797,0.069383770
462,23.100000,0.647389591,0.352594048,0.580034196,0.419958562,0.111256450,0.053936213
463,23.150000,0.627433240,0.372549504,0.580221474,0.419771284,0.078510553,0.073103994
464,23.200000,0.627979577,0.372003525,0.580999613,0.418993145,0.078398585,0.076677203
465,23.250000,0.621048570,0.378933758,0.572373927,0.427618712,0.083301336,0.075262100
466,23.300000,0.459497422,0.540487587,0.482792884,0.517199814,0.072039664,0.097781926
467,23.350000,0.575338542,0.424644023,0.540068328,0.459924132,0.093113244,0.078397363
468,23.400000,0.581908047,0.418075085,0.547651947,0.452340573,0.095139533,0.074245125
469,23.450000,0.594284356,0.405697972,0.553330660,0.446661741,0.085059881,0.081319302
470,23.500000,0.571724415,0.428257465,0.536830425,0.463161975,0.079107612,0.087167680
471,23.550000,0.467158109,0.532825232,0.476916343,0.523076057,0.070369303,0.118283272
472,23.600000,0.548702240,0.451280206,0.516726196,0.483266324,0.083088607,0.089106172
473,23.650000,0.533354163,0.466627836,0.513541162,0.486451209,0.069177806,0.074519664
474,23.700000,0.556427717,0.443554074,0.523410797,0.476581603,0.070911556,0.076634377
475,23.750000,0.546497464,0.453484386,0.515763760,0.484228611,0.066098005,0.075113863
476,23.800000,0.428800941,0.571183503,0.443874091,0.556118309,0.078069210,0.109969735
477,23.850000,0.538203955,0.461777747,0.500518262,0.499473959,0.077470452,0.095859230
478,23.900000,0.549735427,0.450245470,0.503080904,0.496911108,0.078948140,0.074227244
479,23.950000,0.540964305,0.459016323,0.499397367,0.500594735,0.073439807,0.080195457
480,24.000000,0.552073658,0.447906882,0.506549835,0.493442059,0.076177955,0.094218433
481,24.050000,0.530045450,0.469934344,0.495775074,0.504216790,0.067034304,0.102527529
482,24.100000,0.594569564,0.405411869,0.527307451,0.472684503,0.104526579,0.086487472
483,24.150000,0.556299567,0.443680048,0.513109982,0.486881644,0.076791644,0.090075642
484,24.200000,0.547756374,0.452223033,0.507146180,0.492845476,0.065977126,0.089715928
485,24.250000,0.553578675,0.446400404,0.505547047,0.494444698,0.074075162,0.078704596
486,24.300000,0.530054212,0.469925731,0.492311180,0.507680535,0.095456988,0.102214724
487,24.350000,0.552603960,0.447374731,0.508499861,0.491491705,0.087257087,0.071983159
488,24.400000,0.538123786,0.461854547,0.502248943,0.497742385,0.078325182,0.075930089
489,24.450000,0.539757550,0.460220098,0.500894427,0.499096811,0.074063480,0.077651680
490,24.500000,0.217381030,0.782608211,0.284865618,0.715127230,0.087279320,0.142462075
491,24.550000,0.310119808,0.689865947,0.333897442,0.666095197,0.082936019,0.088584602
492,24.600000,0.378877163,0.621107042,0.362136126,0.637856305,0.096250832,0.076520771
493,24.650000,0.339881718,0.660102427,0.345280737,0.654711664,0.076323539,0.081417322
494,24.700000,0.371211439,0.628771186,0.367012143,0.632979989,0.083669424,0.077850163
495,24.750000,0.365138054,0.634843826,0.367011398,0.632980525,0.078971565,0.087592661
496,24.800000,0.371357352,0.628624201,0.371323168,0.628668666,0.076621145,0.089969009
497,24.850000,0.371386796,0.628594816,0.366087914,0.633904040,0.085778892,0.092012763
498,24.900000,0.364873171,0.635108054,0.365491182,0.634500682,0.068313658,0.084440470
499,24.950000,0.362908900,0.637072206,0.366128862,0.633862972,0.069568872,0.086403489
500,25.000000,0.379301429,0.620679319,0.377430916,0.622560740,0.075796276,0.091966361
501,25.050000,0.383938372,0.616042733,0.375968695,0.624022961,0.087683856,0.103078157
502,25.100000,0.432094902,0.567885876,0.400934279,0.599057317,0.084783047,0.082426399
503,25.150000,0.427514642,0.572464347,0.405913919,0.594077170,0.079340309,0.083368540
504,25.200000,0.413510174,0.586468577,0.395852417,0.604138732,0.072426260,0.084512532
505,25.250000,0.400241107,0.599736750,0.391219497,0.608771324,0.070848137,0.107541770
506,25.300000,0.411425501,0.588551581,0.395366937,0.604623735,0.076117426,0.098037779
507,25.350000,0.452669710,0.547307730,0.419144452,0.580846131,0.099757463,0.093802601
508,25.400000,0.445946187,0.554029047,0.425637811,0.574352443,0.079014152,0.079864562
509,25.450000,0.451305747,0.548669875,0.418514937,0.581475496,0.089972526,0.078915328
510,25.500000,0.459302843,0.540672123,0.427797794,0.572192550,0.087593704,0.084151477
511,25.550000,0.881527126,0.118465945,0.723302126,0.276690751,0.299979270,0.091543198
512,25.600000,0.777799129,0.222188592,0.637902081,0.362089783,0.125862271,0.081119150
513,25.650000,0.719220877,0.280763686,0.609116375,0.390875131,0.076947123,0.070612073
514,25.700000,0.700725615,0.299256563,0.595739961,0.404250860,0.104014575,0.071716785
515,25.750000,0.639571726,0.360406190,0.567703068,0.432287157,0.103933543,0.072157651
516,25.800000,0.577967584,0.422009081,0.532488227,0.467501909,0.089481711,0.095318913
517,25.850000,0.585857332,0.414118081,0.539226294,0.460763663,0.103697777,0.086549163
518,25.900000,0.576260567,0.423712909,0.537056983,0.462932557,0.103588820,0.083710521
519,25.950000,0.563192129,0.436780989,0.526820123,0.473169357,0.086884022,0.086708128
520,26.000000,0.351639718,0.648341238,0.410514891,0.589475513,0.079112053,0.127260238
521,26.050000,0.069425225,0.930569410,0.106858805,0.893135190,0.076318413,0.446596473
522,26.100000,0.123309679,0.876683235,0.195459217,0.804534197,0.107292354,0.439021319
523,26.150000,0.047996923,0.951997936,0.116776139,0.883217573,0.075709879,0.779938579
524,26.200000,0.038392331,0.961602449,0.110604256,0.889389396,0.062746048,0.842477500
525,26.250000,0.035177622,0.964817107,0.118310608,0.881682873,0.076422662,0.886786699
526,26.300000,0.363636076,0.636360288,0.283716291,0.716277659,0.364806771,0.831361771
527,26.350000,0.273161799,0.726834059,0.259553909,0.740439594,0.294797689,0.758947253
528,26.400000,0.333716452,0.666279852,0.273450345,0.726543367,0.513385057,0.725012660
529,26.450000,0.452772856,0.547224104,0.374841124,0.625153244,0.821265459,0.792172909
530,26.500000,0.469485253,0.530511677,0.441343457,0.558651090,0.849208355,0.800284147
531,26.550000,0.492608070,0.507388711,0.549047709,0.450946838,0.873341382,0.780701995
532,26.600000,0.451002628,0.548994303,0.434699178,0.565295458,0.834931612,0.886164665
533,26.650000,0.436973006,0.563023806,0.370695204,0.629299402,0.874102175,0.838839054
534,26.700000,0.410739481,0.589257181,0.385001451,0.614993036,0.857106686,0.860712647
535,26.750000,0.357983917,0.642012477,0.380960166,0.619034052,0.833275437,0.848018289
536,26.800000,0.257220954,0.742774963,0.342091620,0.657902479,0.662464499,0.831514359
537,26.850000,0.303854704,0.696141303,0.381895840,0.618098319,0.535071850,0.739558518
538,26.900000,0.317810833,0.682185173,0.393473387,0.606520772,0.524694741,0.718059182
539,26.950000,0.324619859,0.675375998,0.413019776,0.586974263,0.535170376,0.653973460
540,27.000000,0.295355707,0.704640090,0.408346623,0.591647506,0.539092362,0.752006292
541,27.050000,0.279616266,0.720379591,0.384998709,0.614995420,0.471154869,0.877603292
542,27.100000,0.241618276,0.758377492,0.304721594,0.695272744,0.336690307,0.859146953
543,27.150000,0.204742193,0.795253515,0.198599115,0.801395059,0.335261822,0.807624578
544,27.200000,0.165668979,0.834326565,0.128404096,0.871589839,0.335773289,0.784317970
545,27.250000,0.120751962,0.879243433,0.095847577,0.904146254,0.290485501,0.754456043
546,27.300000,0.097862981,0.902132213,0.093815856,0.906177819,0.282703340,0.680241764
547,27.350000,0.069843858,0.930151105,0.087072894,0.912920654,0.254814476,0.571977377
548,27.400000,0.048082255,0.951912045,0.081504248,0.918489099,0.220749259,0.424916267
549,27.450000,0.054521073,0.945472419,0.070989639,0.929003835,0.224629909,0.323213518
550,27.500000,0.076508977,0.923484087,0.065934025,0.934059501,0.245107949,0.259621143
551,27.550000,0.043507967,0.956486464,0.099006206,0.900987208,0.217304975,0.558991253
552,27.600000,0.043370787,0.956622660,0.093494564,0.906498790,0.179896384,0.346187890
553,27.650000,0.031788561,0.968205750,0.093081556,0.906911850,0.149404407,0.329145670
554,27.700000,0.023947181,0.976047456,0.077489048,0.922504544,0.115082979,0.812634528
555,27.750000,0.020433925,0.979560614,0.096054286,0.903939307,0.105116785,0.868071675
556,27.800000,0.023453606,0.976540565,0.097561695,0.902431726,0.114849091,0.897556484
557,27.850000,0.036612492,0.963380754,0.075439639,0.924553692,0.091930747,0.863792658
558,27.900000,0.030486945,0.969507217,0.101422787,0.898570538,0.114884526,0.847556353
559,27.950000,0.032552954,0.967441022,0.098748319,0.901244998,0.113841593,0.817989945
560,28.000000,0.102147497,0.897846818,0.090109698,0.909883559,0.154003143,0.854441047
561,28.050000,0.042627439,0.957366705,0.092284821,0.907708347,0.093417108,0.832217932
562,28.100000,0.034024663,0.965969682,0.108115122,0.891877711,0.069275826,0.838887274
563,28.150000,0.033192635,0.966801584,0.108970374,0.891022325,0.086067170,0.714200437
564,28.200000,0.035877757,0.964115977,0.103373945,0.896618783,0.084314734,0.699239671
565,28.250000,0.296530426,0.703464329,0.135977671,0.864015281,0.295519561,0.586747587
566,28.300000,0.475331366,0.524664342,0.128878698,0.871114373,0.643052697,0.502386332
567,28.350000,0.475936413,0.524059236,0.108387776,0.891605318,0.660376847,0.418185472
568,28.400000,0.483169824,0.516825616,0.094657838,0.905335307,0.625678062,0.263915539
569,28.450000,0.486133248,0.513862789,0.134613618,0.865379691,0.689776003,0.336700469
570,28.500000,0.423178107,0.576818168,0.128494114,0.871498942,0.715379357,0.596051455
571,28.550000,0.379672408,0.620323360,0.127500057,0.872492969,0.773824692,0.449495673
572,28.600000,0.295325041,0.704670608,0.127010658,0.872982264,0.798075199,0.429545254
573,28.650000,0.253567040,0.746428668,0.112541996,0.887450874,0.770945072,0.610870361
574,28.700000,0.295879364,0.704116106,0.134283856,0.865709066,0.697109520,0.454144686
575,28.750000,0.225632995,0.774361253,0.178041026,0.821951568,0.653800428,0.406186700
576,28.800000,0.156180039,0.843811810,0.256568372,0.743423223,0.536989152,0.375959635
577,28.850000,0.109784015,0.890206873,0.331947356,0.668044031,0.373227060,0.403262734
578,28.900000,0.101162896,0.898826361,0.364777356,0.635213733,0.265185386,0.361409247
579,28.950000,0.315706998,0.684284508,0.519945741,0.480046123,0.363304138,0.367255151
580,29.000000,0.232080236,0.767912269,0.541358352,0.458634257,0.283243954,0.455105186
581,29.050000,0.180744886,0.819246531,0.436944366,0.563047528,0.239862114,0.629031181
582,29.100000,0.108399928,0.891593874,0.424093664,0.575898468,0.240273237,0.819193244
583,29.150000,0.179765120,0.820225418,0.507950544,0.492041469,0.179020554,0.664143682
584,29.200000,0.229141727,0.770846128,0.468064010,0.531927645,0.142418563,0.582493722
585,29.250000,0.297267944,0.702720046,0.532489300,0.467502505,0.154183388,0.418514043
586,29.300000,0.300862640,0.699125290,0.518735588,0.481256247,0.132016122,0.286548823
587,29.350000,0.306744784,0.693244278,0.502480924,0.497510850,0.133810133,0.271753848
588,29.400000,0.474020481,0.525970161,0.535507202,0.464484781,0.161376148,0.157267243
589,29.450000,0.405331969,0.594656587,0.555679977,0.444311440,0.133962661,0.138391227
590,29.500000,0.372595727,0.627392054,0.525355697,0.474635541,0.139140368,0.119146019
591,29.550000,0.365501374,0.634485722,0.518351138,0.481639981,0.135177732,0.086572826
592,29.600000,0.386528343,0.613458633,0.546275914,0.453715175,0.139034003,0.078919858
593,29.650000,0.449379712,0.550615966,0.547309041,0.452682346,0.349175662,0.185110480
594,29.700000,0.224149927,0.775842726,0.512423933,0.487566292,0.154193372,0.462532431
595,29.750000,0.167418167,0.832575917,0.400106817,0.599884391,0.147440314,0.787625313
596,29.800000,0.107587673,0.892406821,0.380700082,0.619290888,0.105133384,0.896448016
597,29.850000,0.089329965,0.910664678,0.316903532,0.683087766,0.089078784,0.915825129
598,29.900000,0.161125213,0.838869750,0.398349643,0.601642013,0.116204798,0.912825823
599,29.950000,0.097168706,0.902825236,0.413329840,0.586661339,0.087123692,0.886118650
600,30.000000,0.080209114,0.919784606,0.453649282,0.546341777,0.092518687,0.825688362
601,30.050000,0.070477404,0.929516017,0.468539745,0.531451464,0.089654535,0.766370535
602,30.100000,0.093100578,0.906890631,0.527216017,0.472775131,0.075479537,0.695492387
603,30.150000,0.126588970,0.873399734,0.536610842,0.463380784,0.076544017,0.648751855
604,30.200000,0.064774022,0.935218632,0.551145256,0.448846430,0.064239532,0.733148277
605,30.250000,0.069707237,0.930285156,0.532453358,0.467538476,0.068774372,0.814940631
606,30.300000,0.041690122,0.958303690,0.481735736,0.518256187,0.068158478,0.901628852
607,30.350000,0.040642984,0.959350884,0.562260628,0.437731206,0.068697304,0.875765383
608,30.400000,0.041887563,0.958106339,0.557344019,0.442648172,0.059266418,0.826241016
609,30.450000,0.033361785,0.966632426,0.498701692,0.501290619,0.070774913,0.752555013
610,30.500000,0.039316900,0.960676789,0.542429745,0.457562625,0.086341053,0.665736198
611,30.550000,0.054498155,0.945494890,0.590487897,0.409504682,0.078637421,0.631145239
612,30.600000,0.060503818,0.939489186,0.596775651,0.403216898,0.082116991,0.604377985
613,30.650000,0.087850064,0.912141979,0.612497449,0.387495250,0.085528076,0.507020354
614,30.700000,0.138110518,0.861879408,0.698838651,0.301154166,0.080133796,0.651891589
615,30.750000,0.092596479,0.907395661,0.655871689,0.344121039,0.055339098,0.823716998
616,30.800000,0.083178319,0.916814208,0.641990423,0.358001977,0.064846963,0.850078583
617,30.850000,0.064678192,0.935315192,0.562980473,0.437011689,0.060306668,0.871105671
618,30.900000,0.061692066,0.938301504,0.521695077,0.478296846,0.073416591,0.823904932
619,30.950000,0.069278426,0.930714965,0.481279463,0.518712401,0.092217714,0.757824659
620,31.000000,0.066631176,0.933362246,0.454482377,0.545509517,0.069314957,0.632128716
621,31.050000,0.061225872,0.938767970,0.459666610,0.540324986,0.073636323,0.579984426
622,31.100000,0.066265270,0.933728755,0.476908982,0.523082435,0.078051955,0.592524350
623,31.150000,0.071082465,0.928911686,0.461996853,0.537994683,0.077097178,0.597631931
624,31.200000,0.075750679,0.924243569,0.439030766,0.560960770,0.095944971,0.697764874
625,31.250000,0.074636072,0.925358236,0.459363967,0.540627480,0.081486166,0.663182139
626,31.300000,0.090130314,0.909863055,0.560514271,0.439476937,0.075122952,0.541132390
627,31.350000,0.111542746,0.888450146,0.597334743,0.402656674,0.084723353,0.432733953
628,31.400000,0.111462533,0.888530552,0.526016414,0.473975450,0.090086639,0.605519295
629,31.450000,0.142048046,0.857944846,0.499778211,0.500213981,0.095902562,0.837158978
630,31.500000,0.149657577,0.850335598,0.320482880,0.679509819,0.079590619,0.903503597
631,31.550000,0.190500125,0.809493065,0.306811899,0.693180740,0.076412916,0.897761941
632,31.600000,0.202114671,0.797878623,0.291958928,0.708033860,0.077588648,0.883536935
633,31.650000,0.227486625,0.772506714,0.268549055,0.731443822,0.072263479,0.856606483
634,31.700000,0.267850578,0.732142985,0.237817273,0.762175739,0.092460692,0.847034991
635,31.750000,0.287375182,0.712618530,0.206427425,0.793565691,0.078762859,0.885137200
636,31.800000,0.348455012,0.651538730,0.193436638,0.806556642,0.076498270,0.888567567
637,31.850000,0.382332623,0.617660701,0.161630556,0.838362753,0.077752680,0.819132686
638,31.900000,0.473586887,0.526404679,0.179825649,0.820167482,0.067756265,0.759097219
639,31.950000,0.568558335,0.431431949,0.194342360,0.805650711,0.073190123,0.692655146
640,32.000000,0.614137530,0.385852337,0.201312497,0.798680484,0.075837344,0.587174058
641,32.050000,0.515927136,0.484064341,0.211722448,0.788270593,0.063524455,0.483183205
